Season,Race,Driver,Start,Mid Race,Finish,High Pos.,Low Pos.,Avg. Pos.,Pass Diff.,Green Flag Passes,Green Flag Times Passed,Quality Passes,Pct. Quality Passes,Fastest Lap,Top 15 Laps,Pct. Top 15 Laps,Laps Led,Pct. Laps Led,Total Laps,Driver Rating
2020,13,Gray Gaulding,29,33,30,4,38,30,6,164,158,0,0,4,1,0.5,0,0,190,40.5
2020,13,B.J. McLeod,30,35,31,5,36,31,-7,30,37,0,0,3,7,3.7,0,0,190,37
2020,13,Kyle Busch,3,7,32,1,36,14,8,350,342,279,79.7,8,127,67.2,5,2.6,189,78.3
2020,13,Timmy Hill,38,38,33,28,39,36,-8,33,41,0,0,5,0,0,0,0,185,32.1
2020,13,Garrett Smithley,40,39,34,33,40,38,-3,14,17,0,0,1,0,0,0,0,185,27.4
2020,13,Brennan Poole,27,22,35,1,37,30,12,184,172,4,2.2,7,4,2.2,1,0.6,178,38.3
2020,13,J.J. Yeley,34,40,36,34,40,39,1,4,3,0,0,0,0,0,0,0,178,25.8
2020,13,Joey Gase,36,36,37,21,40,36,6,40,34,0,0,2,0,0,0,0,141,30.5
2020,13,Chase Elliott,11,18,38,1,36,22,23,407,384,210,51.6,6,67,49.6,3,2.2,135,60.3
2020,13,Austin Dillon,17,15,39,2,24,22,3,357,354,202,56.6,3,75,56.4,0,0,133,55.5
2020,13,Matt Kenseth,13,14,40,3,37,29,-60,178,238,68,38.2,2,28,22,0,0,127,44
2020,12,Denny Hamlin,1,1,1,1,13,2,0,43,43,34,79.1,31,267,100,137,51.3,267,140.7
2020,12,Chase Elliott,5,5,2,1,14,4,1,68,67,54,79.4,28,267,100,27,10.1,267,117.4
2020,12,Ryan Blaney,11,2,3,1,12,3,8,55,47,50,90.9,27,267,100,70,26.2,267,122.3
2020,12,Tyler Reddick,24,3,4,1,24,4,22,79,57,54,68.4,48,265,99.3,3,1.1,267,115.5
2020,12,Aric Almirola,21,11,5,3,30,9,18,108,90,57,52.8,5,237,88.8,0,0,267,103.4
2020,12,Kyle Busch,4,8,6,1,29,9,-7,122,129,82,67.2,8,259,97,2,0.7,267,98.6
2020,12,Austin Dillon,16,12,7,4,30,14,22,134,112,43,32.1,6,149,55.8,0,0,267,86.3
2020,12,Christopher Bell,36,15,8,7,36,16,28,132,104,37,28,3,139,52.1,0,0,267,82.7
2020,12,William Byron,22,4,9,3,38,10,13,90,77,38,42.2,1,229,85.8,0,0,267,95.1
2020,12,Brad Keselowski,3,16,10,1,28,11,-7,92,99,55,59.8,7,200,74.9,1,0.4,267,86.7
2020,12,Clint Bowyer,12,10,11,5,27,11,0,114,114,82,71.9,0,245,91.8,0,0,267,87.2
2020,12,"Martin Truex, Jr.",6,9,12,3,24,11,-9,83,92,54,65.1,2,250,93.6,0,0,267,86.6
2020,12,Bubba Wallace,17,20,13,11,28,18,3,125,122,27,21.6,0,72,27,0,0,267,72.5
2020,12,Matt DiBenedetto,23,14,14,10,38,18,23,113,90,32,28.3,5,143,53.6,0,0,267,83.7
2020,12,Michael McDowell,30,19,15,2,38,21,29,143,114,10,7,4,18,6.7,0,0,267,79.1
2020,12,Jimmie Johnson,9,23,16,3,35,23,-5,109,114,13,11.9,2,15,5.6,0,0,266,56
2020,12,Kurt Busch,10,13,17,6,24,14,-3,98,101,53,54.1,1,163,61.3,0,0,266,72.4
2020,12,Alex Bowman,8,6,18,3,28,9,-18,90,108,54,60,1,229,86.1,0,0,266,87.7
2020,12,John Hunter Nemechek,18,22,19,7,29,20,-4,118,122,6,5.1,0,9,3.4,0,0,266,62.8
2020,12,"Ricky Stenhouse, Jr.",19,28,20,10,34,23,-8,127,135,7,5.5,2,3,1.1,0,0,266,56.1
2020,12,Erik Jones,15,18,21,4,35,15,-12,119,131,60,50.4,27,151,56.8,0,0,266,81.7
2020,12,Cole Custer,35,24,22,9,35,22,4,123,119,11,8.9,1,13,4.9,0,0,266,54.6
2020,12,Chris Buescher,13,17,23,7,31,17,-17,92,109,40,43.5,4,103,38.7,0,0,266,66.5
2020,12,Ryan Preece,33,21,24,2,36,21,5,131,126,24,18.3,0,39,14.7,0,0,266,58.2
2020,12,Matt Kenseth,20,26,25,2,35,25,-14,93,107,7,7.5,11,13,4.9,0,0,266,48.8
2020,12,Kevin Harvick,7,7,26,2,37,15,17,134,117,57,42.5,4,166,62.4,0,0,266,76.1
2020,12,Joey Logano,2,27,27,1,30,22,-3,70,73,18,25.7,6,48,18.1,27,10.2,265,62.4
2020,12,Ty Dillon,32,29,28,3,35,28,-2,100,102,4,4,0,2,0.8,0,0,265,43
2020,12,Corey LaJoie,26,30,29,15,38,29,-12,46,58,0,0,1,0,0,0,0,264,43.1
2020,12,Ryan Newman,14,25,30,9,38,24,1,91,90,5,5.5,2,36,13.7,0,0,263,50.5
2020,12,Daniel Suarez,37,31,31,23,37,31,-8,38,46,0,0,0,0,0,0,0,263,38.5
2020,12,Brennan Poole,28,33,32,9,37,33,-11,22,33,0,0,0,1,0.4,0,0,260,33.8
2020,12,Quin Houff,31,34,33,7,38,33,-15,17,32,0,0,0,2,0.8,0,0,259,33.7
2020,12,Timmy Hill,38,36,34,11,38,35,0,23,23,0,0,1,1,0.4,0,0,257,29.9
2020,12,B.J. McLeod,34,37,35,10,38,36,0,18,18,0,0,1,2,0.8,0,0,256,26.6
2020,12,Joey Gase,29,38,36,19,38,37,-20,10,30,0,0,1,0,0,0,0,255,24.2
2020,12,Josh Bilicki,27,35,37,18,38,36,-7,19,26,0,0,0,0,0,0,0,245,27.5
2020,12,J.J. Yeley,25,32,38,1,37,33,-14,29,43,0,0,0,2,0.9,0,0,211,34.2
2020,11,"Martin Truex, Jr.",5,16,1,1,22,8,18,36,18,27,75,58,386,77.2,132,26.4,500,121.2
2020,11,Ryan Blaney,1,2,2,1,29,9,3,40,37,32,80,51,380,76,34,6.8,500,113.1
2020,11,Brad Keselowski,6,12,3,1,34,13,2,47,45,18,38.3,24,286,57.2,5,1,500,97.6
2020,11,Joey Logano,3,3,4,1,13,2,0,11,11,10,90.9,61,500,100,234,46.8,500,136.7
2020,11,Chase Elliott,11,8,5,1,11,5,6,34,28,34,100,29,500,100,1,0.2,500,116
2020,11,Alex Bowman,8,5,6,4,23,9,-3,37,40,26,70.3,18,408,81.6,0,0,500,99.5
2020,11,Matt DiBenedetto,19,15,7,3,19,10,5,49,44,38,77.6,2,399,79.8,0,0,500,91.7
2020,11,William Byron,15,7,8,2,19,11,21,54,33,50,92.6,13,431,86.2,0,0,500,93.2
2020,11,Kurt Busch,9,9,9,2,16,9,8,44,36,44,100,7,498,99.6,0,0,500,98.6
2020,11,Jimmie Johnson,21,1,10,1,21,6,10,41,31,31,75.6,24,485,97,70,14,500,113.8
2020,11,Bubba Wallace,23,6,11,1,25,12,16,59,43,41,69.5,17,415,83,0,0,500,87.5
2020,11,Ryan Newman,16,13,12,8,21,13,-7,51,58,33,64.7,7,380,76,0,0,500,79.1
2020,11,Chris Buescher,24,11,13,7,29,13,4,39,35,21,53.8,6,454,90.8,0,0,500,82.4
2020,11,Michael McDowell,29,14,14,4,29,14,8,40,32,22,55,6,453,90.6,0,0,500,77.1
2020,11,Kevin Harvick,10,4,15,2,15,7,-7,36,43,36,100,20,500,100.2,0,0,499,100.6
2020,11,Tyler Reddick,14,10,16,6,19,13,-1,40,41,31,77.5,5,338,67.7,0,0,499,75
2020,11,Clint Bowyer,4,18,17,2,19,11,-14,25,39,21,84,11,295,59.1,0,0,499,83.4
2020,11,Corey LaJoie,25,17,18,1,25,17,-7,29,36,7,24.1,0,48,9.6,5,1,499,65.8
2020,11,Kyle Busch,7,25,19,3,35,22,0,34,34,8,23.5,15,50,10,0,0,499,67.1
2020,11,Erik Jones,13,22,20,8,24,20,-2,44,46,10,22.7,3,62,12.5,0,0,497,67.3
2020,11,"Ricky Stenhouse, Jr.",17,21,21,13,26,21,11,43,32,6,14,5,64,12.9,0,0,497,61.7
2020,11,Ty Dillon,30,24,22,20,37,26,4,50,46,0,0,0,0,0,0,0,497,47.2
2020,11,Matt Kenseth,20,26,23,12,29,24,-7,44,51,6,13.6,1,13,2.6,0,0,497,54.4
2020,11,Denny Hamlin,12,27,24,11,32,24,-20,42,62,3,7.1,0,26,5.2,0,0,497,52.5
2020,11,John Hunter Nemechek,18,19,25,17,30,21,-2,47,49,0,0,4,0,0,0,0,497,56
2020,11,Ryan Preece,28,20,26,11,31,21,2,46,44,16,34.8,2,88,17.7,0,0,496,60.9
2020,11,Daniel Suarez,37,32,27,22,37,29,7,37,30,0,0,1,0,0,0,0,494,45.2
2020,11,Christopher Bell,32,31,28,21,33,28,5,43,38,0,0,0,0,0,0,0,494,48.2
2020,11,Cole Custer,27,28,29,21,33,28,-11,30,41,0,0,11,0,0,0,0,494,45.6
2020,11,Brennan Poole,31,29,30,27,35,31,-1,25,26,0,0,0,0,0,0,0,494,38.2
2020,11,J.J. Yeley,26,33,31,22,33,31,-8,30,38,0,0,0,0,0,0,0,493,41.2
2020,11,David Starr,33,35,32,30,37,34,1,22,21,0,0,0,0,0,0,0,479,32.3
2020,11,Aric Almirola,2,23,33,1,34,24,-32,27,59,2,7.4,24,41,8.6,19,4,476,55.5
2020,11,Quin Houff,34,36,34,34,38,36,0,6,6,0,0,2,0,0,0,0,474,26.4
2020,11,Joey Gase,36,37,35,23,39,36,12,16,4,0,0,1,0,0,0,0,464,30
2020,11,Garrett Smithley,35,38,36,33,39,38,1,8,7,0,0,0,0,0,0,0,450,28.2
2020,11,Austin Dillon,22,30,37,22,39,33,-1,25,26,0,0,16,0,0,0,0,399,41.3
2020,11,Reed Sorenson,39,34,38,22,39,35,-1,20,21,0,0,0,0,0,0,0,295,33
2020,11,Timmy Hill,38,39,39,20,38,37,-6,18,24,0,0,1,0,0,0,0,105,32.2
2020,10,Kevin Harvick,9,6,1,1,19,3,7,53,46,44,83,39,322,99.1,151,46.5,325,138
2020,10,Kyle Busch,4,4,2,1,17,4,-5,46,51,39,84.8,24,323,99.4,7,2.2,325,118.4
2020,10,"Martin Truex, Jr.",11,3,3,1,12,3,10,45,35,38,84.4,53,325,100,65,20,325,130.1
2020,10,Ryan Blaney,7,14,4,1,28,9,8,110,102,70,63.6,21,315,96.9,2,0.6,325,102.3
2020,10,Denny Hamlin,10,5,5,2,15,6,11,72,61,55,76.4,9,325,100,0,0,325,105.7
2020,10,Kurt Busch,12,13,6,1,40,14,31,133,102,75,56.4,13,266,81.8,1,0.3,325,93.3
2020,10,Jimmie Johnson,15,8,7,5,22,9,-2,74,76,53,71.6,2,317,97.5,0,0,325,97
2020,10,Chase Elliott,1,9,8,1,20,6,-5,82,87,69,84.1,10,322,99.1,26,8,325,108.8
2020,10,Brad Keselowski,6,1,9,1,29,10,-8,85,93,50,58.8,19,280,86.2,5,1.5,325,99.8
2020,10,Joey Logano,3,15,10,1,28,12,10,92,82,33,35.9,23,213,65.5,10,3.1,325,89.6
2020,10,Austin Dillon,16,19,11,8,29,18,-1,110,111,14,12.7,2,67,20.7,0,0,324,73.8
2020,10,Alex Bowman,8,7,12,2,30,12,-1,122,123,69,56.6,6,260,80.2,0,0,324,86.8
2020,10,"Ricky Stenhouse, Jr.",22,16,13,7,26,14,12,116,104,62,53.4,3,277,85.5,0,0,324,80.2
2020,10,Ryan Newman,17,18,14,8,31,20,-5,98,103,15,15.3,0,35,10.8,0,0,324,70.3
2020,10,Matt Kenseth,19,22,15,12,29,18,11,107,96,26,24.3,1,135,41.7,0,0,324,71.4
2020,10,Tyler Reddick,24,21,16,4,26,15,-3,115,118,43,37.4,1,133,41,0,0,324,75.1
2020,10,Aric Almirola,2,17,17,2,29,17,-10,99,109,18,18.2,12,86,26.5,0,0,324,75
2020,10,Christopher Bell,27,12,18,8,28,18,23,132,109,32,24.2,1,84,25.9,0,0,324,71.6
2020,10,Cole Custer,31,20,19,18,31,22,15,115,100,0,0,1,0,0,0,0,324,62.4
2020,10,Clint Bowyer,5,2,20,1,29,7,-19,77,96,40,51.9,30,300,92.6,58,17.9,324,104.6
2020,10,Bubba Wallace,23,29,21,6,29,21,-10,103,113,9,8.7,1,41,12.7,0,0,324,62.7
2020,10,Chris Buescher,13,23,22,9,28,22,-12,87,99,11,12.6,1,11,3.4,0,0,324,58.6
2020,10,John Hunter Nemechek,18,26,23,6,31,25,1,111,110,8,7.2,0,7,2.2,0,0,324,52.5
2020,10,Michael McDowell,36,25,24,2,36,25,2,95,93,12,12.6,1,11,3.4,0,0,324,53.4
2020,10,Matt DiBenedetto,21,10,25,6,29,13,-4,96,100,39,40.6,3,204,63,0,0,324,76.7
2020,10,Ryan Preece,29,24,26,7,29,25,-2,110,112,2,1.8,6,1,0.3,0,0,323,55.4
2020,10,Corey LaJoie,25,28,27,7,31,27,-9,82,91,5,6.1,0,6,1.9,0,0,323,48.2
2020,10,Erik Jones,14,11,28,5,30,17,-4,105,109,51,48.6,15,198,61.5,0,0,322,77.7
2020,10,Ty Dillon,28,27,29,5,30,24,-11,85,96,2,2.4,0,5,1.6,0,0,322,50.7
2020,10,Brennan Poole,33,30,30,4,33,30,-3,41,44,4,9.8,0,2,0.6,0,0,321,43.8
2020,10,Daniel Suarez,37,31,31,14,37,31,2,33,31,1,3,1,0,0,0,0,316,40.9
2020,10,Quin Houff,35,32,32,32,38,33,-6,13,19,0,0,0,0,0,0,0,314,35.2
2020,10,William Byron,20,38,33,9,39,36,-18,24,42,4,16.7,0,4,1.3,0,0,313,43.3
2020,10,Josh Bilicki,32,35,34,30,37,34,-3,13,16,0,0,0,0,0,0,0,313,36.8
2020,10,Garrett Smithley,34,34,35,32,39,33,9,21,12,0,0,0,0,0,0,0,312,33.2
2020,10,J.J. Yeley,30,33,36,30,37,34,1,14,13,0,0,0,0,0,0,0,311,34.8
2020,10,Reed Sorenson,40,36,37,35,40,37,1,19,18,0,0,0,0,0,0,0,310,28.3
2020,10,Joey Gase,26,37,38,26,39,37,-12,13,25,0,0,0,0,0,0,0,308,26.3
2020,10,Timmy Hill,38,39,39,33,39,38,-3,15,18,0,0,2,0,0,0,0,259,27.5
2020,10,B.J. McLeod,39,40,40,37,39,40,0,3,3,0,0,0,0,0,0,0,3,23.2
2020,9,Brad Keselowski,1,9,1,1,23,7,11,67,56,61,91,32,481,96.2,115,23,500,120.5
2020,9,Clint Bowyer,23,6,2,2,31,13,23,122,99,77,63.1,8,394,78.8,0,0,500,94
2020,9,Jimmie Johnson,24,13,3,2,24,7,9,74,65,65,87.8,16,483,96.6,0,0,500,113.1
2020,9,Kyle Busch,7,5,4,1,34,8,26,69,43,43,62.3,55,423,84.6,100,20,500,114
2020,9,Erik Jones,15,8,5,1,24,11,34,97,63,74,76.3,25,451,90.2,0,0,500,97.1
2020,9,Austin Dillon,20,15,6,3,23,14,9,92,83,38,41.3,0,282,56.4,0,0,500,86.2
2020,9,Kurt Busch,12,26,7,7,30,20,-8,75,83,31,41.3,5,91,18.2,0,0,500,77.4
2020,9,William Byron,13,7,8,1,33,14,26,131,105,67,51.1,23,302,60.4,0,0,500,87
2020,9,Christopher Bell,35,17,9,3,35,16,18,117,99,37,31.6,1,229,45.8,0,0,500,82.7
2020,9,Bubba Wallace,36,19,10,3,36,17,-15,58,73,19,32.8,0,174,34.8,0,0,500,78
2020,9,Kevin Harvick,8,3,11,2,22,8,9,92,83,80,87,31,452,90.4,0,0,500,99.6
2020,9,Ryan Preece,33,23,12,12,37,22,7,69,62,5,7.2,1,34,6.8,0,0,500,65.5
2020,9,John Hunter Nemechek,18,11,13,3,28,16,5,106,101,54,50.9,3,210,42,0,0,500,76.3
2020,9,Michael McDowell,25,20,14,9,35,20,-25,72,97,15,20.8,1,69,13.8,0,0,500,67.9
2020,9,Ryan Newman,17,18,15,4,40,20,-23,90,113,44,48.9,1,112,22.4,0,0,500,68.4
2020,9,Matt Kenseth,14,16,16,1,28,14,-10,100,110,71,71,10,313,62.6,0,0,500,79.6
2020,9,Denny Hamlin,10,2,17,1,22,5,12,63,51,53,84.1,30,483,96.6,131,26.2,500,112.8
2020,9,Daniel Suarez,37,24,18,11,37,26,-21,49,70,2,4.1,1,10,2,0,0,500,52.9
2020,9,Timmy Hill,38,25,19,9,38,27,-21,20,41,0,0,0,2,0.4,0,0,500,50.8
2020,9,"Martin Truex, Jr.",5,14,20,2,24,12,0,91,91,67,73.6,28,368,73.6,0,0,500,84.6
2020,9,Joey Logano,3,4,21,1,21,7,-5,90,95,83,92.2,19,471,94.2,2,0.4,500,89.5
2020,9,Chase Elliott,6,1,22,1,22,4,-13,55,68,55,100,39,497,99.4,88,17.6,500,103.5
2020,9,Chris Buescher,19,10,23,4,30,24,-1,59,60,14,23.7,1,47,9.5,0,0,496,54.5
2020,9,Brennan Poole,34,28,24,24,40,30,-5,12,17,0,0,1,0,0,0,0,494,44.7
2020,9,J.J. Yeley,40,29,25,25,40,32,0,15,15,0,0,1,0,0,0,0,492,39.4
2020,9,Garrett Smithley,31,31,26,20,40,33,5,16,11,0,0,1,0,0,0,0,489,36.4
2020,9,Quin Houff,28,32,27,27,40,34,-9,13,22,0,0,1,0,0,0,0,483,36.4
2020,9,B.J. McLeod,39,30,28,27,40,32,7,16,9,0,0,2,0,0,0,0,477,39.8
2020,9,Aric Almirola,2,21,29,2,23,8,-6,49,55,49,100,22,449,95.5,0,0,470,94.7
2020,9,Gray Gaulding,30,22,30,8,37,27,10,42,32,0,0,0,2,0.4,0,0,456,46
2020,9,Matt DiBenedetto,9,27,31,1,33,25,-16,60,76,7,11.7,5,85,18.6,4,0.9,456,61.1
2020,9,Corey LaJoie,32,12,32,6,39,27,-10,47,57,12,25.5,0,24,6.4,0,0,375,47.5
2020,9,Joey Gase,27,33,33,27,40,36,-10,2,12,0,0,1,0,0,0,0,302,30.6
2020,9,"Ricky Stenhouse, Jr.",16,34,34,6,22,23,8,49,41,49,100,6,225,98.7,0,0,228,63.3
2020,9,Cole Custer,22,35,35,13,31,29,-7,49,56,1,2,0,7,3.1,0,0,228,43.7
2020,9,Tyler Reddick,21,36,36,17,34,31,0,51,51,0,0,0,0,0,0,0,228,37
2020,9,Alex Bowman,11,37,37,2,30,28,1,57,56,12,21.1,4,113,49.6,0,0,228,47.7
2020,9,Bayley Currey,26,38,38,26,40,37,1,12,11,0,0,0,0,0,0,0,203,29.5
2020,9,Ty Dillon,29,39,39,11,30,32,-8,30,38,6,20,0,18,9,0,0,201,38.3
2020,9,Ryan Blaney,4,40,40,1,15,25,-1,7,8,7,100,19,199,100,60,30.2,199,86.7
2020,8,Chase Elliott,19,4,1,1,32,7,34,71,37,43,60.6,17,174,83.7,28,13.5,208,124.3
2020,8,Denny Hamlin,29,13,2,2,32,13,17,78,61,23,29.5,6,119,57.2,0,0,208,98.8
2020,8,Ryan Blaney,18,2,3,1,18,4,7,36,29,36,100,13,208,100,2,1,208,119.3
2020,8,"Ricky Stenhouse, Jr.",24,15,4,1,31,11,38,103,65,61,59.2,7,159,76.4,0,0,208,101.9
2020,8,Kurt Busch,14,6,5,1,14,6,-3,33,36,32,97,4,208,100,0,0,208,105.1
2020,8,Joey Logano,8,3,6,1,19,4,-6,18,24,18,100,9,206,99,42,20.2,208,114.7
2020,8,Brad Keselowski,20,26,7,5,37,18,-1,84,85,18,21.4,2,85,40.9,0,0,208,88.9
2020,8,Austin Dillon,7,7,8,2,25,8,3,38,35,37,97.4,2,204,98.1,0,0,208,97.7
2020,8,"Martin Truex, Jr.",15,20,9,3,29,18,18,87,69,9,10.3,8,62,29.8,0,0,208,77.7
2020,8,Kevin Harvick,16,5,10,1,28,6,24,71,47,54,76.1,37,195,93.8,63,30.3,208,118.1
2020,8,Jimmie Johnson,40,14,11,8,40,17,26,99,73,36,36.4,8,112,53.8,0,0,208,83.3
2020,8,William Byron,1,25,12,1,37,16,20,89,69,22,24.7,3,112,53.8,11,5.3,208,90.9
2020,8,John Hunter Nemechek,5,11,13,5,33,16,10,85,75,29,34.1,6,92,44.2,0,0,208,79.1
2020,8,Tyler Reddick,13,12,14,4,26,13,-6,62,68,41,66.1,0,174,83.7,0,0,208,81.3
2020,8,Matt DiBenedetto,4,19,15,1,30,12,13,62,49,26,41.9,2,151,72.6,10,4.8,208,88.1
2020,8,Clint Bowyer,39,10,16,4,39,21,26,67,41,7,10.4,0,49,23.6,0,0,208,63.5
2020,8,Ryan Newman,27,21,17,4,35,19,-6,65,71,17,26.2,0,38,18.3,0,0,208,67
2020,8,Cole Custer,9,17,18,9,36,20,-24,69,93,13,18.8,0,42,20.2,0,0,208,60.8
2020,8,Corey LaJoie,23,27,19,5,38,25,9,72,63,0,0,1,3,1.4,0,0,208,61.3
2020,8,Aric Almirola,6,23,20,6,34,22,3,73,70,11,15.1,0,10,4.8,0,0,208,56.8
2020,8,Christopher Bell,12,8,21,2,35,14,6,53,47,31,58.5,1,115,55.3,0,0,208,75.6
2020,8,Chris Buescher,11,22,22,3,30,18,-10,68,78,26,38.2,1,70,33.7,0,0,208,62.4
2020,8,Matt Kenseth,26,37,23,15,38,30,-4,46,50,0,0,5,0,0,0,0,207,63.5
2020,8,Ryan Preece,22,16,24,11,36,21,8,90,82,8,8.9,0,17,8.2,0,0,207,53.7
2020,8,Michael McDowell,3,24,25,1,27,18,-35,53,88,24,45.3,0,82,39.6,1,0.5,207,55.5
2020,8,Erik Jones,10,18,26,5,35,19,14,73,59,38,52.1,5,104,50.2,0,0,207,73.3
2020,8,Ty Dillon,25,29,27,8,38,28,-12,35,47,0,0,0,2,1,0,0,207,44.5
2020,8,Daniel Suarez,28,28,28,10,32,27,-25,51,76,1,2,0,6,2.9,0,0,207,45.5
2020,8,Kyle Busch,17,35,29,5,38,28,-15,43,58,21,48.8,2,40,19.3,0,0,207,66.7
2020,8,Gray Gaulding,31,30,30,4,36,29,-18,40,58,0,0,0,3,1.5,0,0,206,40.2
2020,8,Alex Bowman,2,1,31,1,35,13,-26,31,57,22,71,28,135,65.5,51,24.8,206,99.2
2020,8,Quin Houff,35,32,32,18,38,32,-13,31,44,0,0,0,0,0,0,0,205,37.7
2020,8,Timmy Hill,34,33,33,10,37,34,-7,10,17,0,0,2,1,0.5,0,0,205,34.4
2020,8,J.J. Yeley,21,31,34,8,38,32,-16,19,35,0,0,0,4,2,0,0,204,34.2
2020,8,B.J. McLeod,32,34,35,5,37,34,10,20,10,0,0,1,5,2.5,0,0,203,30.9
2020,8,Josh Bilicki,37,36,36,11,38,37,-2,6,8,0,0,1,2,1,0,0,200,28.9
2020,8,Bubba Wallace,38,9,37,3,38,18,-27,65,92,40,61.5,0,131,79.4,0,0,165,63.3
2020,8,Brennan Poole,30,38,38,16,38,35,-16,21,37,0,0,0,0,0,0,0,86,34
2020,8,Joey Gase,36,39,39,36,39,39,-5,2,7,0,0,0,0,0,0,0,8,25.2
2020,8,Garrett Smithley,33,40,40,33,33,40,-7,1,8,0,0,0,0,0,0,0,0,26
2020,7,Brad Keselowski,9,12,1,1,32,11,14,103,89,58,56.3,27,288,71.1,21,5.2,405,101
2020,7,Jimmie Johnson,2,10,2,1,20,7,-2,68,70,57,83.8,15,403,99.5,6,1.5,405,111
2020,7,Chase Elliott,3,5,3,1,21,7,16,91,75,63,69.2,50,345,85.2,38,9.4,405,117.6
2020,7,Ryan Blaney,26,9,4,1,29,11,26,106,80,67,63.2,11,334,82.5,0,0,405,99.4
2020,7,Kyle Busch,11,3,5,2,19,9,8,89,81,68,76.4,11,354,87.4,0,0,405,101
2020,7,Kevin Harvick,22,11,6,1,28,14,-7,100,107,59,59,2,300,74.1,0,0,405,85.8
2020,7,"Martin Truex, Jr.",8,2,7,1,14,3,4,50,46,40,80,56,405,100,87,21.5,405,127
2020,7,Kurt Busch,1,14,8,1,27,12,-7,84,91,53,63.1,22,286,70.6,54,13.3,405,93.3
2020,7,Tyler Reddick,5,13,9,2,22,10,-2,87,89,65,74.7,4,384,94.8,0,0,405,94.4
2020,7,Christopher Bell,15,17,10,6,28,15,-9,96,105,53,55.2,1,207,51.1,0,0,405,78.5
2020,7,Chris Buescher,19,18,11,5,36,17,15,121,106,35,28.9,7,109,26.9,0,0,405,75.3
2020,7,Erik Jones,14,6,12,1,32,11,26,124,98,79,63.7,15,326,80.5,0,0,405,92.6
2020,7,Cole Custer,28,21,13,9,31,22,-1,90,91,6,6.7,1,11,2.7,0,0,405,64.9
2020,7,Joey Logano,7,7,14,1,20,8,-3,75,78,53,70.7,6,349,86.2,26,6.4,405,98.5
2020,7,Austin Dillon,6,8,15,1,20,9,-12,81,93,67,82.7,2,395,97.5,0,0,405,93.9
2020,7,Aric Almirola,40,16,16,2,40,17,16,120,104,34,28.3,2,187,46.2,0,0,405,72.8
2020,7,John Hunter Nemechek,25,20,17,1,30,21,-8,109,117,12,11,3,17,4.2,1,0.2,405,64.4
2020,7,Matt DiBenedetto,33,22,18,1,33,17,-1,116,117,49,42.2,3,170,42,6,1.5,405,70.8
2020,7,Michael McDowell,27,24,19,11,31,24,-14,85,99,4,4.7,1,8,2,0,0,405,53.7
2020,7,Alex Bowman,12,1,20,1,20,4,-14,52,66,47,90.4,52,404,99.8,164,40.5,405,116.8
2020,7,William Byron,10,4,21,1,22,7,3,91,88,78,85.7,13,392,97,0,0,404,101.1
2020,7,Ross Chastain,21,19,22,16,35,22,14,78,64,0,0,4,0,0,0,0,403,60.2
2020,7,Ryan Preece,29,23,23,1,34,23,3,103,100,9,8.7,0,10,2.5,1,0.2,403,55.2
2020,7,Corey LaJoie,24,26,24,3,33,25,5,76,71,13,17.1,1,14,3.5,0,0,403,50.2
2020,7,"Ricky Stenhouse, Jr.",17,25,25,1,30,23,10,100,90,17,17,3,34,8.5,1,0.2,402,60.4
2020,7,Ty Dillon,16,28,26,9,37,27,-13,38,51,3,7.9,1,4,1,0,0,401,50.9
2020,7,Matt Kenseth,4,27,27,3,29,22,-3,58,61,8,13.8,1,58,14.5,0,0,401,64.7
2020,7,Ryan Newman,18,15,28,8,29,19,-16,60,76,24,40,2,188,47,0,0,400,69.9
2020,7,Daniel Suarez,37,29,29,9,37,28,-4,69,73,12,17.4,0,12,3,0,0,399,44.7
2020,7,Denny Hamlin,13,35,30,30,40,36,8,12,4,0,0,29,0,0,0,0,398,36
2020,7,Brennan Poole,35,31,31,1,35,31,-6,26,32,0,0,1,2,0.5,0,0,398,41.9
2020,7,Gray Gaulding,31,30,32,14,34,31,-14,16,30,0,0,0,2,0.5,0,0,397,39.7
2020,7,B.J. McLeod,36,32,33,2,37,32,8,18,10,0,0,0,3,0.8,0,0,393,37.7
2020,7,Garrett Smithley,38,33,34,27,38,34,1,9,8,0,0,0,0,0,0,0,391,33.5
2020,7,Timmy Hill,32,36,35,32,38,36,-1,8,9,0,0,3,0,0,0,0,390,30
2020,7,Quin Houff,30,37,36,29,38,37,-5,13,18,0,0,0,0,0,0,0,390,30.7
2020,7,Joey Gase,39,38,37,36,39,38,-6,4,10,0,0,0,0,0,0,0,385,27.2
2020,7,J.J. Yeley,34,34,38,34,38,36,-4,7,11,0,0,0,0,0,0,0,251,30.8
2020,7,Bubba Wallace,23,39,39,14,39,33,-26,29,55,8,27.6,1,4,2.4,0,0,164,43
2020,7,Clint Bowyer,20,40,40,11,24,34,1,14,13,10,71.4,1,70,72.9,0,0,96,48.7
2020,6,Denny Hamlin,16,8,1,1,38,9,22,77,55,44,57.1,8,176,84.6,12,5.8,208,109.4
2020,6,Kyle Busch,26,14,2,1,27,14,6,81,75,22,27.2,4,105,50.5,0,0,208,90.7
2020,6,Kevin Harvick,20,1,3,1,21,9,9,73,64,32,43.8,2,159,76.4,10,4.8,208,102
2020,6,Brad Keselowski,8,13,4,1,29,12,29,60,31,41,68.3,5,155,74.5,7,3.4,208,93.5
